token,search_terms,clicks,spend,sales,orders,cvr,acos,cpc,token_type,already_negative,click_share,sales_share,relative_cvr,issue_zero_sales,issue_low_relevancy,issue_high_spend,score,recommendation,reason
kills acarros,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
leave dog,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
loss itch,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
men san,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
miniature schnauzer,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
miracle mist,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
mist dogs,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
mitchell dog,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
moisturizer shampoo,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
myers dog,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
need rinsed,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
no itch,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
non irritating,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
not need,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
odor allergies,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
odor removal,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
older smelly,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
ophiopogon japonicus,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
orange dog,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
perro contra,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
perro salchicha,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
perros antipulgas,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
plum silky,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
pramoxine cortisone,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
pramoxine hcl,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
premier dog,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
pulgas perro,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
remover dogs,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
repelente shampoo,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
rinsed out,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
rottweiler dog,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
safe dog,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
san dogs,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
seco perros,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
shampoo alergia,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
shampoo base,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
shampoo bulldog,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
shampoo chlor,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
shampoo deodorant,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
shampoo dull,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
shampoo earthbath,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
shampoo haircutting,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
shampoo healthy,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
shampoo infecciones,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
shampoo licking,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
shampoo lipomas,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
shampoo men,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
shampoo miniature,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
shampoo older,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
shampoo pramoxine,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
shampoo pulgas,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
shampoo seco,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
shampoo shihtzu,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
shampoo silky,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
shampoo sooth,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
shampoo yellowing,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
shampoos espree,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
shampoos gor,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
shihtzu dogs,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
show dog,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
silky dog,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
silky smooth,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
silver dogs,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
skin does,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
skin green,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
soapless shampoo,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
sooth skin,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
suffusion shampoo,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
sulphur dog,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
tear remover,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
terrier dog,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
tropicana dog,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
veterinary approved,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
wash boy,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
wash set,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
water free,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
wipes dogs,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
yellowing fur,1,1,2.66,0.0,0,0.0,0.0,2.66,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
canin dog,1,1,2.55,0.0,0,0.0,0.0,2.55,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
royal canin,1,1,2.55,0.0,0,0.0,0.0,2.55,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
allergen shampoo,1,1,2.46,0.0,0,0.0,0.0,2.46,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
allergy sufferers,1,1,2.46,0.0,0,0.0,0.0,2.46,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
antihistamine dog,1,1,2.46,0.0,0,0.0,0.0,2.46,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
bathing shampoo,1,1,2.46,0.0,0,0.0,0.0,2.46,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
clean pores,1,1,2.46,0.0,0,0.0,0.0,2.46,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
dermabenss dog,1,1,2.46,0.0,0,0.0,0.0,2.46,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
dog allergen,1,1,2.46,0.0,0,0.0,0.0,2.46,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
dog bathing,1,1,2.46,0.0,0,0.0,0.0,2.46,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
doodles dogs,1,1,2.46,0.0,0,0.0,0.0,2.46,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
double doodles,1,1,2.46,0.0,0,0.0,0.0,2.46,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
greek yogurt,1,1,2.46,0.0,0,0.0,0.0,2.46,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
groomer dog,1,1,2.46,0.0,0,0.0,0.0,2.46,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
help anus,1,1,2.46,0.0,0,0.0,0.0,2.46,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
hose dog,1,1,2.46,0.0,0,0.0,0.0,2.46,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
hydrocortisone anti,1,1,2.46,0.0,0,0.0,0.0,2.46,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
maleficent dog,1,1,2.46,0.0,0,0.0,0.0,2.46,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
pitbulls skin,1,1,2.46,0.0,0,0.0,0.0,2.46,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
red toy,1,1,2.46,0.0,0,0.0,0.0,2.46,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
shampoo clean,1,1,2.46,0.0,0,0.0,0.0,2.46,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
shampoo double,1,1,2.46,0.0,0,0.0,0.0,2.46,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
shampoo greek,1,1,2.46,0.0,0,0.0,0.0,2.46,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
skin odor,1,1,2.46,0.0,0,0.0,0.0,2.46,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
soothing skin,1,1,2.46,0.0,0,0.0,0.0,2.46,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
toy poodle,1,1,2.46,0.0,0,0.0,0.0,2.46,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
yeast itching,1,1,2.46,0.0,0,0.0,0.0,2.46,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
yeast treatment,1,1,2.46,0.0,0,0.0,0.0,2.46,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
yogurt protein,1,1,2.46,0.0,0,0.0,0.0,2.46,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
antipulgas perros,1,1,2.45,0.0,0,0.0,0.0,2.45,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
apoxie shampoo,1,1,2.45,0.0,0,0.0,0.0,2.45,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
bad allergies,1,1,2.45,0.0,0,0.0,0.0,2.45,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
bellpaws shampoo,1,1,2.45,0.0,0,0.0,0.0,2.45,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
blue shampoo,1,1,2.45,0.0,0,0.0,0.0,2.45,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
champu antipulgas,1,1,2.45,0.0,0,0.0,0.0,2.45,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
coat shampoo,1,1,2.45,0.0,0,0.0,0.0,2.45,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
creams puppy,1,1,2.45,0.0,0,0.0,0.0,2.45,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
cytopint dog,1,1,2.45,0.0,0,0.0,0.0,2.45,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
dog double,1,1,2.45,0.0,0,0.0,0.0,2.45,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
dogs fall,1,1,2.45,0.0,0,0.0,0.0,2.45,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
flaky dry,1,1,2.45,0.0,0,0.0,0.0,2.45,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
itch cream,1,1,2.45,0.0,0,0.0,0.0,2.45,word_pair,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
